@relation CleanedPorNumData-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P20.0

@attribute sex {F,M}
@attribute age numeric
@attribute address {U,R}
@attribute famsize {GT3,LE3}
@attribute Pstatus {A,T}
@attribute Medu {college,elementary,'high school','junior high',none}
@attribute Fedu {college,elementary,'junior high','high school',none}
@attribute traveltime {'15 to 30 min','<15 min','30 min to 1 hr','>1 hour'}
@attribute studytime {'2 to 5 hours','5 to 10 hours','<2 hours','10 hours'}
@attribute failures numeric
@attribute schoolsup {yes,no}
@attribute famsup {no,yes}
@attribute paid {no,yes}
@attribute activities {no,yes}
@attribute higher {yes,no}
@attribute internet {no,yes}
@attribute romantic {no,yes}
@attribute famrel {good,excellent,average,'very bad',bad}
@attribute freetime {average,low,high,'very low','very high'}
@attribute goout {high,average,low,'very low','very high'}
@attribute Dalc {'very low',low,'very high',average,high}
@attribute Walc {'very low',average,low,high,'very high'}
@attribute health {average,'very good','very bad',bad,good}
@attribute absences numeric
@attribute G numeric

@data
F,16,U,GT3,T,college,college,'<15 min','2 to 5 hours',0,no,yes,no,no,yes,yes,yes,good,average,high,'very low',low,average,4,8
F,18,U,GT3,T,college,'high school','<15 min','10 hours',0,no,yes,no,no,yes,yes,no,good,average,average,'very low','very low',average,0,17
F,18,U,GT3,T,'high school','junior high','<15 min','2 to 5 hours',0,no,yes,no,yes,yes,yes,yes,average,'very low',low,'very low',low,'very bad',4,13
F,17,R,GT3,T,elementary,elementary,'15 to 30 min','<2 hours',0,no,yes,no,yes,yes,yes,yes,good,high,'very high','very low',low,'very good',0,11
M,18,R,GT3,T,elementary,'high school','15 to 30 min','2 to 5 hours',0,no,yes,yes,no,yes,no,no,average,average,high,low,high,average,0,10
F,16,U,GT3,T,elementary,elementary,'<15 min','2 to 5 hours',0,no,yes,no,no,yes,no,yes,excellent,high,average,low,'very low',bad,0,14
M,17,R,GT3,T,'junior high',elementary,'30 min to 1 hr','<2 hours',0,no,no,no,yes,no,no,yes,excellent,'very high','very high','very high','very high',average,8,10
F,18,U,GT3,T,elementary,college,'<15 min','2 to 5 hours',0,yes,yes,no,no,yes,no,yes,average,high,high,'very low',low,'very good',2,10
M,17,U,GT3,T,'high school',college,'<15 min','2 to 5 hours',1,no,yes,no,yes,yes,yes,yes,excellent,high,high,average,high,'very good',8,9
F,18,R,LE3,T,college,college,'<15 min','2 to 5 hours',0,no,no,no,yes,yes,yes,no,excellent,high,average,average,high,bad,1,14
F,15,R,GT3,T,'junior high',college,'<15 min','5 to 10 hours',0,yes,yes,no,yes,yes,yes,no,good,average,low,'very low','very low','very good',2,11
M,17,U,GT3,T,'high school','high school','<15 min','<2 hours',0,no,yes,no,no,yes,yes,no,good,high,average,'very low',average,'very good',0,15
M,17,U,LE3,A,elementary,none,'<15 min','<2 hours',0,no,no,no,no,yes,no,yes,good,'very low',low,'very low','very low','very good',4,11
F,18,R,GT3,T,elementary,elementary,'>1 hour','5 to 10 hours',0,no,no,no,no,yes,yes,no,good,average,low,'very low',low,good,4,11
M,18,U,LE3,T,'high school','high school','<15 min','2 to 5 hours',0,no,yes,no,no,yes,yes,no,average,low,high,low,high,good,10,10
M,16,R,GT3,T,'junior high',elementary,'15 to 30 min','2 to 5 hours',0,no,no,no,yes,yes,yes,no,excellent,low,'very low','very low','very low',bad,0,7
F,17,R,GT3,T,college,college,'<15 min','<2 hours',0,no,no,no,yes,yes,yes,no,good,high,high,'very low','very low','very good',2,16
F,17,U,LE3,T,'junior high','junior high','15 to 30 min','2 to 5 hours',0,yes,yes,no,no,yes,yes,yes,good,high,high,low,average,'very good',6,12
M,18,U,GT3,T,college,college,'<15 min','2 to 5 hours',0,no,no,no,yes,yes,yes,no,average,low,high,'very low',high,bad,4,18
M,16,U,GT3,T,'high school','junior high','15 to 30 min','5 to 10 hours',0,no,no,no,yes,yes,yes,yes,excellent,average,average,'very low',average,bad,0,12
F,18,R,GT3,T,'junior high','junior high','<15 min','2 to 5 hours',0,yes,no,no,no,yes,no,no,average,low,average,'very low','very low','very good',4,11
M,19,U,GT3,T,elementary,elementary,'<15 min','2 to 5 hours',2,no,yes,no,yes,no,yes,no,good,high,average,average,high,good,2,9
M,16,U,GT3,T,elementary,'high school','<15 min','<2 hours',1,no,no,no,no,no,yes,no,excellent,average,average,'very low',high,bad,2,8
M,18,U,LE3,T,college,'high school','15 to 30 min','<2 hours',0,no,no,no,yes,yes,yes,no,good,low,average,'very low',low,'very bad',0,10
M,16,U,GT3,T,elementary,elementary,'15 to 30 min','2 to 5 hours',0,no,yes,no,yes,yes,no,yes,excellent,high,'very high',high,'very high',average,0,0
F,15,U,GT3,T,elementary,'junior high','<15 min','2 to 5 hours',0,no,no,no,no,yes,no,yes,bad,average,high,low,high,'very bad',6,11
F,17,U,GT3,T,'high school','junior high','<15 min','2 to 5 hours',0,no,no,no,yes,yes,no,no,excellent,high,low,'very low','very low',average,4,14
M,15,R,GT3,T,elementary,elementary,'>1 hour','2 to 5 hours',0,no,yes,no,yes,yes,no,yes,excellent,high,'very high',low,high,good,8,9
F,16,U,LE3,T,'junior high','junior high','15 to 30 min','2 to 5 hours',0,no,yes,no,yes,yes,yes,yes,average,average,average,'very low',low,average,16,11
M,17,U,GT3,T,'high school','high school','<15 min','<2 hours',0,no,yes,no,yes,yes,yes,no,good,'very low',high,'very high','very high',average,8,10
F,17,U,LE3,T,elementary,elementary,'<15 min','5 to 10 hours',0,no,yes,no,yes,yes,yes,yes,good,average,low,'very low',low,good,10,10
F,17,U,LE3,A,'junior high','junior high','<15 min','<2 hours',1,no,yes,no,no,no,yes,no,average,'very low',low,'very low','very low','very bad',8,9
F,16,U,GT3,T,'high school','high school','<15 min','2 to 5 hours',0,yes,yes,no,yes,yes,yes,no,good,average,average,low,high,'very good',4,11
F,17,U,GT3,T,'junior high','junior high','<15 min','5 to 10 hours',0,no,yes,no,yes,yes,yes,no,good,average,average,'very low','very low',good,0,12
M,16,R,GT3,T,college,'high school','15 to 30 min','<2 hours',0,yes,yes,yes,yes,yes,yes,no,average,average,average,'very low','very low',good,6,11
M,17,U,GT3,T,'high school','high school','<15 min','2 to 5 hours',0,no,no,no,yes,yes,yes,no,good,average,high,'very low',high,good,4,9
M,18,U,LE3,T,college,college,'<15 min','<2 hours',0,no,yes,no,yes,yes,yes,no,excellent,high,'very high','very low','very low','very good',3,17
F,17,U,GT3,T,'high school','junior high','<15 min','10 hours',0,no,yes,no,yes,yes,yes,no,excellent,low,low,'very low',low,'very good',0,18
F,16,U,GT3,T,'junior high','junior high','<15 min','2 to 5 hours',0,no,no,no,no,yes,yes,yes,excellent,high,high,'very low','very low','very good',0,11
F,18,U,GT3,T,'junior high','junior high','<15 min','<2 hours',0,no,yes,no,yes,yes,yes,yes,good,average,'very high',low,high,'very good',2,10
M,18,U,GT3,T,'junior high','junior high','<15 min','2 to 5 hours',0,no,no,no,no,no,yes,no,excellent,'very high',high,average,'very high',bad,16,7
F,16,R,GT3,T,college,college,'<15 min','2 to 5 hours',0,no,yes,no,yes,yes,no,no,bad,high,high,low,average,good,0,16
F,18,U,LE3,T,college,'high school','15 to 30 min','2 to 5 hours',0,no,yes,no,no,yes,yes,yes,good,high,'very high','very low',low,bad,0,14
F,15,U,LE3,A,'high school','high school','<15 min','<2 hours',0,no,no,no,no,yes,yes,no,excellent,average,high,high,high,'very bad',0,12
M,16,R,GT3,T,'junior high','junior high','15 to 30 min','<2 hours',0,no,yes,no,yes,yes,yes,yes,excellent,high,average,low,high,good,6,8
M,18,U,GT3,T,college,'junior high','<15 min','2 to 5 hours',0,no,yes,no,yes,yes,yes,yes,good,average,low,'very low',high,'very good',2,16
M,17,R,GT3,T,elementary,'high school','30 min to 1 hr','2 to 5 hours',1,no,yes,no,yes,yes,yes,no,excellent,low,high,'very low',high,'very good',14,11
F,15,R,GT3,T,elementary,elementary,'30 min to 1 hr','2 to 5 hours',0,no,yes,no,no,yes,no,no,good,low,'very low','very low',low,bad,0,14
F,18,R,LE3,A,elementary,'junior high','30 min to 1 hr','2 to 5 hours',0,no,no,no,no,yes,no,yes,good,average,high,'very low',high,'very good',0,15
F,16,R,GT3,T,none,'junior high','15 to 30 min','<2 hours',0,no,yes,no,yes,yes,no,no,average,low,average,'very low',low,bad,0,11
F,17,R,LE3,T,'junior high','junior high','<15 min','5 to 10 hours',0,no,yes,no,yes,yes,yes,no,average,average,low,low,low,average,0,11
F,18,U,GT3,T,'high school','high school','15 to 30 min','<2 hours',1,no,no,no,no,no,yes,no,good,'very low','very low','very low','very low',average,14,7
F,17,U,GT3,T,elementary,elementary,'<15 min','2 to 5 hours',0,no,yes,no,no,yes,no,no,good,high,high,'very low',average,'very bad',0,15
M,18,U,GT3,T,'junior high','junior high','<15 min','<2 hours',1,no,yes,no,yes,no,yes,yes,good,high,average,low,low,'very bad',26,8
F,16,U,GT3,T,'junior high','high school','<15 min','2 to 5 hours',0,yes,no,no,no,yes,yes,no,bad,average,'very low','very low','very low',average,0,13
F,16,R,GT3,T,elementary,elementary,'>1 hour','10 hours',0,no,yes,no,no,yes,yes,no,good,average,low,'very low','very low','very bad',0,10
M,16,U,GT3,T,college,college,'<15 min','<2 hours',0,no,yes,no,yes,yes,yes,no,average,high,high,'very low',high,'very good',4,13
F,17,R,GT3,T,elementary,elementary,'30 min to 1 hr','<2 hours',1,no,yes,no,no,yes,yes,yes,excellent,low,'very low','very low',low,'very bad',0,8
F,17,U,GT3,T,elementary,elementary,'<15 min','2 to 5 hours',0,no,no,no,yes,yes,yes,no,excellent,average,average,'very low','very low',average,0,11
F,20,U,GT3,T,elementary,none,'15 to 30 min','<2 hours',1,yes,no,no,no,yes,yes,yes,excellent,average,'very low','very low','very low','very good',5,10
F,15,R,GT3,T,elementary,elementary,'15 to 30 min','2 to 5 hours',0,no,yes,no,yes,yes,yes,no,good,average,average,'very low','very low',bad,1,10
F,17,U,GT3,T,'junior high','high school','15 to 30 min','<2 hours',0,no,yes,no,no,yes,no,no,average,average,average,'very low',high,average,4,13
M,16,U,GT3,T,'high school','high school','<15 min','2 to 5 hours',1,no,yes,no,no,yes,yes,yes,good,'very high','very high',high,high,'very good',0,10
M,17,U,LE3,T,college,'high school','15 to 30 min','2 to 5 hours',0,no,no,no,yes,yes,yes,no,good,high,high,high,high,good,0,11
F,16,R,LE3,T,elementary,'junior high','15 to 30 min','<2 hours',0,no,no,no,yes,yes,yes,no,excellent,high,'very high','very low',high,bad,0,14
F,16,U,GT3,T,college,'high school','<15 min','5 to 10 hours',0,yes,yes,no,no,yes,yes,no,excellent,average,'very high','very low','very low',average,2,13
F,15,U,GT3,T,college,college,'<15 min','2 to 5 hours',0,yes,yes,no,yes,yes,yes,no,good,high,high,'very low','very low',average,2,12
M,17,U,GT3,T,college,college,'<15 min','<2 hours',0,no,no,no,no,yes,yes,no,excellent,low,average,'very low',low,'very good',4,13
M,17,U,GT3,T,college,'high school','<15 min','2 to 5 hours',0,no,yes,yes,yes,yes,yes,yes,excellent,low,average,'very low','very low',bad,4,11
F,20,R,GT3,T,elementary,elementary,'15 to 30 min','5 to 10 hours',0,no,no,no,no,yes,yes,yes,average,low,low,'very low',average,average,8,15
F,16,R,GT3,T,college,college,'15 to 30 min','5 to 10 hours',0,no,no,no,yes,yes,yes,yes,good,low,low,'very low','very low',good,6,16
F,16,R,GT3,T,'junior high','junior high','15 to 30 min','2 to 5 hours',1,no,yes,no,yes,yes,no,no,good,high,high,low,average,'very good',2,11
M,16,U,GT3,T,college,college,'<15 min','2 to 5 hours',0,no,yes,yes,yes,yes,yes,yes,good,high,'very high','very high','very high','very good',4,11
M,16,U,LE3,T,'junior high',elementary,'<15 min','<2 hours',1,no,no,no,yes,yes,no,yes,good,high,high,average,'very high','very good',6,10
F,17,U,GT3,A,'junior high','junior high','<15 min','2 to 5 hours',0,no,yes,no,no,yes,yes,yes,average,average,'very low','very low',low,good,18,12
M,17,R,GT3,T,'high school','junior high','15 to 30 min','2 to 5 hours',2,yes,yes,no,no,yes,yes,yes,good,high,high,'very low',high,average,4,6
F,15,U,GT3,T,'junior high','junior high','15 to 30 min','5 to 10 hours',0,no,yes,no,yes,yes,no,no,excellent,average,low,'very low','very low',good,0,13
F,18,U,LE3,T,elementary,elementary,'15 to 30 min','2 to 5 hours',0,yes,no,no,no,yes,no,no,bad,average,'very high','very low',high,average,8,8
M,18,R,LE3,T,elementary,'junior high','30 min to 1 hr','<2 hours',0,no,yes,no,yes,no,yes,yes,good,average,average,low,average,average,3,10
M,18,R,GT3,T,'high school','junior high','<15 min','5 to 10 hours',0,no,no,no,yes,yes,no,no,excellent,average,low,'very low','very low',average,2,11
F,16,R,LE3,T,elementary,elementary,'30 min to 1 hr','2 to 5 hours',0,no,yes,no,no,yes,no,no,excellent,average,low,'very low','very low','very bad',0,17
F,18,R,LE3,A,college,'junior high','<15 min','2 to 5 hours',0,no,no,no,yes,yes,yes,yes,excellent,average,'very low','very low','very low','very good',0,0
M,15,U,GT3,T,'junior high','high school','<15 min','5 to 10 hours',0,yes,no,no,no,yes,yes,no,excellent,average,low,'very low',low,'very good',2,9
F,17,U,GT3,T,college,college,'15 to 30 min','<2 hours',1,no,yes,no,no,yes,yes,no,good,low,high,low,average,bad,30,15
F,17,U,LE3,T,'junior high',college,'<15 min','2 to 5 hours',0,no,no,no,yes,yes,yes,yes,good,average,low,'very low','very low','very good',8,15
F,18,U,GT3,T,college,college,'15 to 30 min','2 to 5 hours',0,no,no,no,yes,yes,yes,no,good,average,'very high','very low',low,'very bad',0,18
F,17,U,GT3,A,'junior high',elementary,'15 to 30 min','5 to 10 hours',0,no,no,no,yes,yes,yes,yes,average,low,average,'very low',low,average,0,15
F,18,U,LE3,T,'high school',elementary,'<15 min','2 to 5 hours',0,no,yes,no,no,yes,yes,no,good,average,high,'very low','very low','very bad',4,15
M,16,U,GT3,T,college,'high school','<15 min','2 to 5 hours',0,no,yes,yes,yes,yes,yes,no,average,high,average,low,average,average,4,10
F,16,U,LE3,T,college,college,'<15 min','5 to 10 hours',0,no,yes,no,yes,yes,yes,yes,excellent,high,'very high','very low','very low',good,2,15
F,16,R,LE3,T,elementary,elementary,'<15 min','<2 hours',0,no,yes,no,yes,yes,yes,yes,good,high,high,low,low,good,2,14
F,16,U,GT3,T,'junior high','junior high','<15 min','10 hours',0,no,no,no,no,yes,yes,yes,excellent,low,average,'very low',average,average,1,13
F,16,U,GT3,T,elementary,'high school','15 to 30 min','<2 hours',0,no,yes,no,no,no,yes,yes,good,average,average,'very low',average,'very good',11,11
M,15,U,GT3,T,'junior high','junior high','<15 min','10 hours',0,no,yes,no,yes,yes,yes,no,excellent,'very high',high,'very low',low,'very good',6,13
M,18,U,GT3,T,'junior high','junior high','<15 min','2 to 5 hours',0,no,yes,no,yes,yes,yes,no,good,high,high,low,high,'very good',10,11
F,15,R,GT3,T,'high school','high school','15 to 30 min','<2 hours',0,no,yes,no,no,yes,yes,no,excellent,high,high,low,average,'very good',4,10
M,15,R,GT3,T,college,'high school','<15 min','2 to 5 hours',0,no,yes,no,yes,yes,yes,yes,good,'very high',low,'very low','very low','very good',0,14
M,20,U,GT3,A,'high school','junior high','<15 min','<2 hours',2,no,no,no,yes,yes,no,no,excellent,'very high',average,'very low','very low','very good',0,15
M,18,R,GT3,T,'high school','junior high','15 to 30 min','<2 hours',0,no,yes,no,no,yes,yes,no,bad,'very high','very high','very high','very high','very good',8,10
F,17,U,LE3,A,'high school','high school','<15 min','2 to 5 hours',0,yes,yes,no,no,yes,yes,no,excellent,average,average,'very low','very low','very good',0,12
M,18,U,GT3,T,elementary,'junior high','15 to 30 min','<2 hours',0,no,no,no,no,no,yes,no,average,high,high,low,high,good,10,10
M,17,R,GT3,T,'junior high','junior high','15 to 30 min','<2 hours',0,no,no,no,yes,no,no,yes,excellent,'very high','very high',average,'very high','very good',0,13
F,16,U,GT3,T,elementary,'junior high','<15 min','5 to 10 hours',1,no,yes,no,no,yes,no,no,'very bad',average,low,'very low',low,good,0,8
F,15,U,GT3,T,elementary,elementary,'30 min to 1 hr','<2 hours',0,no,yes,no,yes,yes,yes,yes,good,average,average,'very low',low,good,6,12
F,16,R,LE3,T,'junior high','junior high','<15 min','5 to 10 hours',0,no,yes,no,no,yes,no,yes,good,average,average,low,low,'very good',2,11
M,18,R,GT3,T,elementary,elementary,'15 to 30 min','<2 hours',1,no,yes,no,no,no,yes,yes,excellent,average,average,low,average,'very good',2,7
M,17,U,GT3,T,elementary,'junior high','15 to 30 min','2 to 5 hours',0,no,no,no,yes,yes,yes,no,good,high,high,high,'very high','very good',16,11
F,17,R,GT3,T,college,college,'15 to 30 min','5 to 10 hours',0,no,yes,no,yes,yes,yes,no,excellent,average,high,'very low','very low','very good',0,7
F,17,U,GT3,T,'high school','high school','15 to 30 min','<2 hours',0,no,yes,no,no,yes,yes,no,good,high,average,'very low','very low',good,0,12
M,16,U,GT3,T,'junior high','junior high','<15 min','2 to 5 hours',0,no,no,no,no,no,yes,no,good,average,'very high',low,high,good,0,10
F,18,U,LE3,T,'junior high','junior high','<15 min','2 to 5 hours',0,no,no,no,yes,yes,yes,yes,good,average,average,'very low','very low',bad,0,9
F,16,U,GT3,T,'high school','high school','<15 min','<2 hours',0,no,no,no,yes,no,yes,yes,good,'very high',high,'very low','very low',good,0,13
F,18,U,GT3,T,college,'high school','<15 min','5 to 10 hours',0,no,yes,no,yes,yes,yes,yes,good,average,high,'very low','very low','very good',2,15
F,19,U,GT3,T,college,college,'15 to 30 min','2 to 5 hours',0,no,yes,no,yes,yes,yes,no,bad,average,high,low,average,bad,2,13
M,15,U,GT3,T,college,'junior high','<15 min','10 hours',0,no,no,no,no,yes,yes,no,average,average,average,'very low','very low',average,0,9
F,17,U,GT3,T,college,'high school','<15 min','5 to 10 hours',0,no,yes,no,yes,yes,yes,yes,good,high,average,'very low',average,good,0,12
M,18,U,LE3,T,'junior high',elementary,'30 min to 1 hr','2 to 5 hours',1,no,no,no,yes,no,yes,no,good,high,'very high',high,high,'very good',4,10
M,18,U,LE3,T,college,college,'<15 min','<2 hours',0,no,yes,no,no,yes,yes,yes,'very bad',high,low,low,low,'very bad',0,18
F,18,U,GT3,T,elementary,elementary,'15 to 30 min','2 to 5 hours',0,yes,no,no,yes,yes,yes,no,excellent,high,high,'very low','very low',good,0,13
F,16,U,LE3,T,'junior high',elementary,'<15 min','2 to 5 hours',0,no,no,no,no,yes,yes,yes,average,low,low,'very low','very low',average,0,15
F,18,R,GT3,T,elementary,elementary,'<15 min','2 to 5 hours',1,no,yes,no,no,yes,yes,yes,good,average,low,'very low','very low','very good',9,7
M,15,U,GT3,T,'junior high','junior high','30 min to 1 hr','<2 hours',0,no,no,no,no,yes,no,no,good,average,average,'very low',low,good,1,12
F,18,R,GT3,T,college,college,'30 min to 1 hr','<2 hours',0,no,yes,no,yes,yes,yes,yes,good,high,average,low,low,'very good',4,9
F,16,U,GT3,T,'junior high','high school','<15 min','2 to 5 hours',0,yes,yes,no,yes,yes,no,no,good,high,average,'very low',average,good,4,12
M,16,U,LE3,A,'junior high','junior high','15 to 30 min','2 to 5 hours',0,no,yes,no,no,yes,yes,yes,good,'very low',low,low,low,'very good',0,13
M,16,U,GT3,T,'high school','high school','30 min to 1 hr','2 to 5 hours',1,yes,yes,no,no,yes,yes,no,excellent,average,average,'very low',average,bad,4,11
F,18,U,GT3,T,elementary,elementary,'15 to 30 min','2 to 5 hours',0,no,no,no,yes,yes,no,no,'very bad','very low','very low','very low','very low','very good',6,12
F,17,U,LE3,A,college,'junior high','<15 min','2 to 5 hours',0,no,yes,no,yes,yes,no,no,good,average,low,'very low','very low',good,4,14
M,18,R,GT3,T,college,'high school','<15 min','5 to 10 hours',0,no,no,no,no,yes,yes,yes,excellent,average,low,'very low',low,good,4,14
M,17,U,GT3,T,'junior high','high school','15 to 30 min','2 to 5 hours',0,no,no,no,yes,yes,yes,no,good,high,average,'very low','very low',average,4,15
F,16,U,LE3,A,'high school','high school','<15 min','2 to 5 hours',0,no,yes,no,no,yes,yes,no,bad,average,'very high','very low',high,average,6,12
M,18,R,GT3,T,'high school','junior high','<15 min','<2 hours',1,no,no,no,no,no,yes,no,bad,average,'very low',low,low,'very good',0,0
M,16,R,LE3,T,elementary,'junior high','<15 min','<2 hours',0,no,no,no,no,yes,no,no,good,high,high,low,high,'very good',4,10
F,15,R,GT3,T,elementary,elementary,'<15 min','2 to 5 hours',0,yes,yes,no,no,yes,yes,yes,average,average,high,low,high,'very good',2,11
F,15,U,LE3,T,college,'junior high','<15 min','2 to 5 hours',0,no,yes,no,no,yes,yes,no,good,average,average,'very low','very low','very good',0,14
M,18,U,GT3,T,'junior high','junior high','<15 min','<2 hours',0,no,no,no,no,yes,yes,no,excellent,high,low,'very low',low,'very good',6,14
F,16,R,LE3,T,'junior high',elementary,'<15 min','<2 hours',0,no,yes,no,no,yes,yes,yes,excellent,high,average,'very low','very low','very good',2,8
M,15,U,GT3,A,'high school',college,'<15 min','2 to 5 hours',0,no,yes,no,yes,yes,yes,no,excellent,high,high,'very low','very low','very bad',0,16
F,17,U,GT3,T,'junior high',college,'15 to 30 min','2 to 5 hours',0,no,yes,no,no,yes,yes,yes,good,average,average,'very low','very low','very bad',6,16
F,16,U,GT3,A,'high school',elementary,'<15 min','2 to 5 hours',0,no,yes,no,no,yes,yes,no,bad,average,average,low,low,good,2,11
M,16,U,GT3,T,'high school','high school','15 to 30 min','<2 hours',0,no,no,no,yes,yes,yes,no,excellent,high,low,'very low','very low','very good',6,14
F,18,U,GT3,A,'high school','junior high','<15 min','5 to 10 hours',0,no,yes,no,yes,yes,yes,yes,good,average,average,'very high','very low','very good',10,11
F,16,U,LE3,A,'junior high','junior high','15 to 30 min','10 hours',0,no,no,no,yes,no,no,yes,'very bad',low,'very low','very low','very low','very bad',4,9
F,15,U,GT3,T,'high school','junior high','15 to 30 min','2 to 5 hours',0,yes,yes,no,no,yes,yes,no,good,average,'very high','very low','very low',bad,16,10
F,16,U,LE3,T,elementary,elementary,'<15 min','<2 hours',0,no,no,no,no,yes,yes,no,average,high,high,average,average,'very bad',4,11
F,16,U,GT3,A,college,elementary,'<15 min','2 to 5 hours',0,no,no,no,yes,yes,yes,yes,excellent,average,average,'very low',low,'very good',0,13
F,17,U,GT3,T,elementary,elementary,'<15 min','<2 hours',0,no,yes,no,yes,yes,no,no,good,average,low,'very low',low,'very good',9,9
M,16,U,GT3,T,'junior high','junior high','15 to 30 min','2 to 5 hours',0,no,no,no,yes,yes,yes,no,good,high,low,'very low','very low',average,6,10
M,16,R,GT3,T,elementary,'junior high','15 to 30 min','2 to 5 hours',0,no,no,no,no,yes,no,no,good,average,average,'very low','very low','very good',0,11
M,15,U,GT3,T,college,'junior high','<15 min','<2 hours',0,no,no,no,no,yes,yes,no,bad,low,high,low,high,'very bad',0,11
M,15,U,LE3,T,elementary,'junior high','15 to 30 min','<2 hours',0,no,no,no,yes,yes,no,no,good,high,high,low,high,'very good',2,9
F,18,U,GT3,A,'junior high',college,'<15 min','2 to 5 hours',1,no,yes,no,no,yes,yes,no,bad,average,low,'very low',average,'very bad',8,5
F,17,U,GT3,T,elementary,elementary,'<15 min','2 to 5 hours',0,no,yes,no,no,yes,yes,no,excellent,average,average,'very low','very low',average,2,11
M,16,U,GT3,T,college,'high school','<15 min','10 hours',0,no,no,no,yes,yes,yes,no,good,low,low,'very low','very low',bad,2,17
M,17,R,LE3,T,elementary,'junior high','<15 min','<2 hours',0,no,yes,no,yes,yes,yes,no,excellent,'very high','very high','very high','very high',average,4,11
F,16,U,GT3,T,college,'junior high','15 to 30 min','2 to 5 hours',0,no,yes,no,yes,yes,yes,no,excellent,average,average,'very low','very low','very bad',2,14
M,15,U,GT3,A,'junior high','junior high','<15 min','5 to 10 hours',0,no,yes,no,no,yes,yes,yes,good,'very high',low,'very low','very low',average,0,14
F,15,U,LE3,T,elementary,elementary,'<15 min','2 to 5 hours',0,yes,no,no,no,yes,yes,no,good,average,low,low,average,average,6,13
F,17,R,GT3,T,college,'junior high','15 to 30 min','2 to 5 hours',0,yes,yes,no,no,yes,yes,no,good,average,average,low,average,'very good',0,18
M,15,U,GT3,T,college,college,'15 to 30 min','2 to 5 hours',0,no,yes,no,yes,yes,yes,no,good,average,'very low','very low','very low','very good',2,15
F,18,U,GT3,T,'high school','high school','15 to 30 min','2 to 5 hours',0,no,yes,no,no,yes,yes,yes,good,average,low,'very low',average,average,6,12
M,16,U,LE3,T,'junior high',elementary,'15 to 30 min','<2 hours',0,no,yes,no,yes,yes,yes,no,bad,high,average,low,average,good,4,8
M,18,U,LE3,T,'high school',college,'<15 min','2 to 5 hours',0,no,no,no,yes,yes,yes,yes,good,average,average,'very low',average,'very good',6,16
F,18,R,LE3,T,college,college,'15 to 30 min','5 to 10 hours',0,no,no,no,no,yes,yes,no,excellent,high,high,'very low','very low','very bad',0,17
M,17,R,LE3,T,'junior high',elementary,'15 to 30 min','<2 hours',1,no,no,yes,yes,no,yes,yes,average,average,low,low,low,'very good',8,8
F,17,U,GT3,T,elementary,elementary,'<15 min','2 to 5 hours',0,no,yes,no,no,yes,no,no,good,average,high,'very low',low,'very good',4,10
F,17,R,GT3,T,none,none,'15 to 30 min','<2 hours',0,no,yes,no,no,yes,yes,no,good,high,average,'very low','very low','very good',0,11
F,16,R,GT3,T,'junior high','junior high','30 min to 1 hr','2 to 5 hours',0,no,yes,no,no,yes,yes,no,good,high,'very high','very low','very low',good,4,10
F,15,U,GT3,T,'high school','junior high','<15 min','2 to 5 hours',1,no,yes,no,no,yes,yes,no,average,average,low,'very low','very low',average,2,11
F,16,R,GT3,T,'junior high','high school','30 min to 1 hr','2 to 5 hours',0,no,yes,no,no,yes,yes,no,good,'very high',high,'very low',low,'very bad',2,15
M,15,U,GT3,T,'high school','high school','15 to 30 min','<2 hours',0,no,yes,no,yes,yes,yes,no,good,average,average,low,high,average,11,10
F,16,R,LE3,T,elementary,'junior high','<15 min','2 to 5 hours',0,no,no,no,yes,no,yes,no,good,high,'very high','very low',average,average,0,9
F,19,U,GT3,T,college,college,'<15 min','<2 hours',1,no,yes,no,no,yes,yes,yes,average,low,'very high',high,high,'very good',5,10
F,16,U,LE3,A,'junior high','junior high','<15 min','<2 hours',0,no,yes,no,no,no,no,no,good,average,high,'very low',low,'very bad',6,7
M,18,U,LE3,T,elementary,'high school','<15 min','<2 hours',0,no,no,no,no,no,yes,yes,good,average,average,low,average,average,0,10
F,18,U,GT3,T,college,college,'<15 min','2 to 5 hours',0,no,yes,no,no,yes,yes,no,good,high,high,average,average,'very good',0,11
F,17,R,GT3,T,college,elementary,'<15 min','<2 hours',0,no,no,no,no,yes,yes,yes,good,low,average,'very low',low,'very good',1,14
M,18,U,GT3,T,'junior high',elementary,'<15 min','<2 hours',2,no,no,no,no,no,yes,no,average,low,'very high',low,'very high','very good',4,8
F,18,U,LE3,T,college,'junior high','<15 min','2 to 5 hours',0,no,yes,no,yes,yes,yes,no,good,low,low,'very low','very low',average,0,17
F,18,U,GT3,T,'high school','high school','<15 min','2 to 5 hours',0,no,no,no,no,yes,yes,yes,good,'very low',average,'very low',low,'very bad',1,16
F,15,R,GT3,T,'high school','high school','<15 min','2 to 5 hours',0,no,yes,no,no,yes,yes,yes,good,'very high',high,'very low','very low','very bad',4,12
